  Nr    Dags.    Timi      Breidd     Lengd   Dypi   M     ML
  52 20140805 102039.555 63.99040 -20.13002  9.208  0.67  0.61
  53 20140805 102224.055 64.97859 -17.97584  0.270  1.89  1.68
  54 20140805 102536.303 64.98850 -17.98078  1.173  1.13  1.03
  55 20140805 110345.322 63.54910 -19.11425  0.135  0.82  0.31
  56 20140805 110802.203 64.71997 -17.28513  7.521  0.90  0.48
  57 20140805 112932.650 64.98206 -17.99368  0.485 -9.99  1.46
  58 20140805 121452.134 65.03697 -16.77548  2.421  1.60  1.03
  59 20140805 123719.303 64.98407 -17.98854  0.563  1.13  0.93
  60 20140805 124949.171 63.62417 -19.02715 26.817  1.12  0.28
  61 20140805 125527.143 64.99386 -18.00745  2.281  1.25  1.13
  62 20140805 150605.853 64.39015 -17.38789  6.680  1.72  1.77
  63 20140805 151427.644 64.39930 -17.36786  8.339  1.20  1.08
  64 20140805 161715.778 64.96122 -17.98182  1.313  1.42  1.56
  65 20140805 161724.941 64.95193 -17.96885  0.713  1.90  1.88
  66 20140805 164326.536 64.98058 -17.98085  0.303  0.69  0.75
  67 20140805 164451.676 64.98110 -17.98279  0.922  1.78  1.56
  68 20140805 170429.920 66.30471 -18.20737  9.063  1.35  1.56
  69 20140805 171838.404 64.10441 -21.29631  3.055  2.14  1.90
  70 20140805 180625.689 65.14079 -16.29951  8.144  0.58  0.55
  71 20140805 181510.090 65.72395 -17.46755  0.427  1.05  1.01
  72 20140805 183307.594 64.98515 -18.00704  0.846  1.56  1.16
  73 20140805 183646.925 65.02402 -16.48282  1.144  0.29  0.33
  74 20140805 190854.393 64.04854 -21.23180  4.723  0.45  0.46
  75 20140805 193159.914 64.03886 -20.10793  4.633  0.57  0.69
  76 20140805 210314.950 66.27002 -16.71621  7.555  0.66  1.12
  77 20140805 221542.517 63.54886 -19.11062  0.135  1.24  0.54
  78 20140806 013740.313 63.96092 -20.36044  5.227  0.47  0.23
  79 20140806 041514.283 66.26901 -17.55342 12.194  0.36  0.61
  80 20140806 044204.883 65.02871 -16.47747  1.953  0.41  0.44
  81 20140806 060923.423 64.96938 -18.00172  1.505  1.39  1.18
  82 20140806 063051.830 64.65759 -17.44239  5.509  1.79  1.00
  83 20140806 081156.050 63.90940 -21.17152  5.246  0.38  0.31
  84 20140806 081931.877 64.99292 -18.00002  0.623  0.85  0.85
  85 20140806 083104.655 64.66140 -17.35889  5.788  2.08  1.38
  86 20140806 083251.922 64.66414 -17.37571  4.803  2.14  1.65
  87 20140806 085115.331 64.68210 -17.34118  5.483  0.77  0.59
  88 20140806 085206.564 64.67438 -17.34576  8.596  2.70  1.93
  89 20140806 092556.631 63.61682 -23.38578  7.438  1.63  1.67
  90 20140806 102654.850 63.63771 -23.31031  0.135  1.46  1.54
  91 20140806 103008.375 63.63465 -23.45322  8.051  1.90  1.93
  92 20140806 103606.234 63.60737 -23.42666 15.793  1.61  1.56
  93 20140806 111029.541 64.52076 -17.64300 11.813  1.23  1.17
  94 20140806 112221.556 63.67176 -19.18793  0.643  0.61  0.40
  95 20140806 112415.871 63.98626 -20.70251  4.152  0.36  0.79
  96 20140806 130642.487 63.58551 -19.15010  0.135  0.30  0.46
  97 20140806 131132.653 65.18230 -16.27460  8.274  0.83  0.89
  98 20140806 134527.286 65.70962 -16.79856  2.177  0.53  0.37
  99 20140806 143746.732 65.86063 -16.98773  4.305  0.29 -0.01
 100 20140806 171746.902 64.61731 -17.45965  2.676  1.68  1.24
 101 20140806 200435.169 65.10482 -16.61520 21.401  1.21  1.30
 102 20140806 202130.524 66.30247 -16.76129  6.472  0.64  1.10
 103 20140806 210205.114 63.40564 -19.04469  4.280  0.41  0.69
 104 20140806 224801.796 64.02295 -21.40480  1.144  0.34  0.38
 105 20140806 233310.321 66.29889 -16.76929  6.087  0.84  1.27
 106 20140807 012049.836 65.16636 -16.30212 10.225  0.49  0.51
 107 20140807 020259.851 63.64163 -19.34685  0.135  1.37  1.81
 108 20140807 032607.010 64.66167 -17.38148  6.155  0.98  0.74
 109 20140807 035029.256 65.02284 -16.65946  3.538  0.85  0.55
 110 20140807 061437.707 63.60755 -19.07783  2.200  0.35  0.25
 111 20140807 063224.583 64.62037 -17.42557  7.553  1.18  0.90
 112 20140807 083412.933 63.98986 -19.70106  0.135  0.80  0.53
 113 20140807 112156.084 63.94986 -20.79346  3.163 -0.03 -0.37
 114 20140807 120022.593 63.94650 -20.79714  4.234  0.01 -0.12
 115 20140807 140124.499 66.42520 -17.84082  5.588  1.11  1.07
 116 20140807 181300.021 66.64281 -17.93376  9.962  1.43  1.45
 117 20140807 184302.488 65.02505 -16.67791  3.698  1.38  0.77
 118 20140807 191815.956 63.67952 -19.10529  0.135  0.99  0.89
 119 20140807 195450.175 63.97918 -20.69698  6.788  0.70  0.86
 120 20140807 201908.074 63.97484 -19.26611  1.608  2.90  2.76
 121 20140808 013147.850 64.79736 -19.01157  5.474  1.57  1.03
 122 20140808 014232.607 63.62259 -19.44171 19.988  0.86  0.51
 123 20140808 023130.059 63.65171 -19.32241  0.135  0.83  0.89
 124 20140808 025919.954 64.66791 -17.42504  7.882  0.98  0.78
 125 20140808 033033.511 66.47886 -17.46748 11.083  0.94  1.34
 126 20140808 040300.371 65.02948 -16.76210  2.272  1.30  0.70
 127 20140808 071329.250 66.63287 -17.93711  9.455  0.93  1.13
 128 20140808 075241.127 63.54601 -19.09245  0.135  0.34  0.40
 129 20140808 092756.269 64.12358 -21.23748  5.617  0.98  0.60
 130 20140808 104705.207 63.64952 -19.32778  0.135  0.97  0.93
 131 20140808 120902.159 63.96544 -20.70332  6.270  0.84  0.67
 132 20140808 125538.657 63.63179 -19.30689  5.920  0.55  0.59
 133 20140808 135957.256 66.53646 -17.63664 13.553  1.69  2.02
 134 20140808 165932.254 63.58641 -19.05577  8.860  0.58  0.23
 135 20140808 190924.869 66.28255 -16.71758  7.091  0.78  1.06
 136 20140808 200102.448 66.11813 -16.64451  4.251  1.17  1.14
 137 20140808 203214.683 64.04893 -21.24189  4.171  1.65  1.47
 138 20140808 204309.369 64.66216 -17.36710  5.880  1.47  1.19
 139 20140808 211036.257 65.02363 -16.68270  3.916  0.42  0.02
 140 20140808 215721.743 66.12449 -16.62724  8.465  0.50  0.44
 141 20140808 221623.494 64.65295 -17.38686  6.345  0.51  0.43
 142 20140808 230228.272 64.20191 -17.10532  3.218  0.54  0.62
 143 20140809 002621.197 63.92781 -19.24166  0.866  0.93  0.90
 144 20140809 024845.576 64.65898 -17.44426  5.163  1.42  0.83
 145 20140809 033728.690 64.66220 -17.45421  6.658  0.38  1.04
 146 20140809 033742.784 64.66544 -17.45197  7.077  2.12  1.44
 147 20140809 062602.756 64.65757 -17.39936  5.191  0.76  0.51
 148 20140809 065201.140 63.54776 -19.11569  0.135  0.34  0.43
 149 20140809 070807.803 67.20602 -18.71135  1.144  1.96  1.99
 150 20140809 083028.214 66.12527 -16.63220  6.774  0.91  0.80
 151 20140809 084138.278 66.12492 -16.63114  7.184  0.84  0.57
 152 20140809 090129.581 66.11840 -16.64538  2.733  0.11  0.11
 153 20140809 090936.466 66.11628 -16.64503  2.595  0.12  0.17
 154 20140809 093115.382 63.61497 -23.48472  8.766  1.92  1.74
 155 20140809 095416.346 66.13675 -16.63780  8.123  0.48  0.41
 156 20140809 101233.116 63.61986 -19.04560  7.730  0.73  0.25
 157 20140809 103912.336 66.12266 -16.63813  4.220  0.33  0.29
 158 20140809 110335.638 66.11445 -16.63501  7.279  0.67  0.50
 159 20140809 110547.789 65.07611 -16.27143  6.847  0.14  0.11
 160 20140809 110859.030 66.11393 -16.63481  6.990  0.68  0.41
 161 20140809 114030.375 66.12248 -16.64596  3.248  0.24  0.16
 162 20140809 122356.272 66.12347 -16.63843  5.410  1.17  0.95
 163 20140809 123427.222 66.12048 -16.64116  4.289  0.24  0.31
 164 20140809 125800.048 65.15620 -16.37726  6.385  0.72  1.03
 165 20140809 125932.328 64.67033 -17.38353  7.618  1.54  1.29
 166 20140809 133658.171 66.45482 -17.71624  3.752  1.26  1.31
 167 20140809 162857.048 63.66513 -19.32446  0.135  0.76  1.38
 168 20140809 165453.390 64.62202 -17.42022  0.135  1.39  0.97
 169 20140809 180708.354 63.60201 -19.13629  1.628  0.53  0.26
 170 20140809 181808.412 63.60613 -19.13816  4.796  0.33 -0.17
 171 20140809 184923.378 63.60687 -19.05100  5.289  0.86  0.31
 172 20140809 185441.534 63.53923 -19.11403  0.135  0.29  0.44
 173 20140809 190129.519 64.48872 -17.78599 12.084  1.34  1.42
 174 20140809 202138.180 64.05431 -21.42938 10.581  0.40  0.33
 175 20140809 204042.308 64.74658 -17.23908  8.574  0.68  0.73
 176 20140809 210508.689 64.61624 -20.58927  4.838  2.10  1.80
 177 20140809 215950.017 63.95825 -21.76913  8.459  1.23  1.08
 178 20140809 223932.268 63.56681 -19.12929  0.135  1.09  0.46
 179 20140810 005943.593 64.62587 -17.43557  9.040  2.64  1.92
 180 20140810 013706.389 63.64309 -19.35865  0.135  1.23  1.20
 181 20140810 042251.426 66.62569 -17.90098  9.689  1.23  1.11
 182 20140810 044645.043 63.96951 -19.99650  7.789  1.41  1.10
 183 20140810 053618.683 63.63301 -19.44084 18.979  0.80  0.72
 184 20140810 074914.771 66.04326 -17.30969  8.747  0.63  0.72
 185 20140810 111758.544 64.66983 -17.38175  5.287  2.58  2.05
 186 20140810 114819.238 64.67705 -17.38502  8.249  1.12  0.87
 187 20140810 160839.729 63.73119 -23.25513  9.426  1.72  1.62
 188 20140810 181341.152 63.55034 -19.11132  0.135  0.26  0.43
 189 20140810 182125.454 64.67006 -17.37929  8.002  1.49  1.54
 190 20140810 184805.911 63.64758 -19.06548  3.690  0.79  0.43
 191 20140810 184938.064 63.64760 -19.06077  3.758  1.43  0.73
 192 20140810 191651.466 63.64970 -19.06261  0.135  0.80  0.61
 193 20140810 234237.632 63.97361 -21.60483  9.619  0.64  0.43
