  Nr    Dags.    Timi      Breidd     Lengd   Dypi   M     ML
 179 20140901 162105.940 64.84619 -16.87375 11.292  1.10  0.97
 180 20140901 162216.886 64.88958 -16.82816 12.285  1.59  1.50
 181 20140901 162633.018 64.86021 -16.84677 12.085  1.23  0.99
 182 20140901 162707.192 64.86290 -16.85585 13.426  1.02  0.80
 183 20140901 162925.952 64.86817 -16.85044 11.751  1.19  1.04
 184 20140901 165354.346 65.14059 -16.31917  3.490  2.26  2.04
 185 20140901 170139.852 64.79671 -16.90787 12.662  1.63  1.39
 186 20140901 170810.228 65.11833 -16.36007  1.664  2.05  1.76
 187 20140901 171712.073 65.10792 -16.39384  6.251  1.62  1.54
 188 20140901 171841.909 65.12086 -16.36052  0.877  1.63  1.83
 189 20140901 172819.495 65.11947 -16.36882  1.286  2.44  1.87
 190 20140901 174455.277 64.77026 -16.98309 11.851  1.30  1.28
 191 20140901 184044.168 64.79424 -16.90782 13.675  1.59  1.38
 192 20140901 184707.437 65.14584 -16.30826  1.774  2.05  2.13
 193 20140901 184756.703 64.79337 -16.89963  8.422  1.01  0.92
 194 20140901 184928.374 65.12495 -16.36327  3.165  0.95  0.48
 195 20140901 184953.633 65.12762 -16.35197 13.073  1.26  1.02
 196 20140901 185116.810 65.88596 -16.97723  1.810  0.95  0.61
 197 20140901 185341.744 64.80470 -16.90214  5.247  1.14  0.73
 198 20140901 185415.869 64.76373 -16.94938 13.702  1.51  1.02
 199 20140901 185511.791 64.79383 -16.91239  9.050  1.06  0.82
 200 20140901 185908.493 65.10656 -16.38560  1.480  1.37  1.35
 201 20140901 190219.506 64.84921 -16.85797 11.410  1.25  1.43
 202 20140901 190519.167 65.14688 -16.32179  1.342  0.67  0.82
 203 20140901 190612.747 65.11127 -16.38027  3.094  1.10  0.59
 204 20140901 190752.243 64.80373 -16.90942  7.086  1.22  0.87
 205 20140901 190830.593 65.13960 -16.29117  2.517  0.86  0.78
 206 20140901 190937.279 64.80290 -16.91096  9.171  1.01  0.91
 207 20140901 191845.704 65.11845 -16.36635  4.375  2.56  2.29
 208 20140901 193404.706 65.19392 -17.00284  6.668  2.07  1.36
 209 20140901 193830.738 65.11357 -16.37918  4.583  1.18  0.99
 210 20140901 194257.524 64.80003 -16.91831 11.076  1.41  1.07
 211 20140901 194424.108 65.09811 -16.44456  6.452  1.45  0.99
 212 20140901 194453.599 65.12534 -16.35265  4.587  1.10  0.85
 213 20140901 194713.491 65.11088 -16.38740  4.120  1.82  1.51
 214 20140901 195520.600 64.80320 -16.91053  8.239  1.06  0.95
 215 20140901 200305.648 64.80447 -16.90768  6.805  1.06  0.91
 216 20140901 200903.712 65.14336 -16.30404  1.173  1.10  1.24
 217 20140901 200934.591 65.12341 -16.35495  5.264  1.07  1.05
 218 20140901 201114.983 64.79240 -16.92364 11.398  1.58  1.42
 219 20140901 201333.276 65.13749 -16.28317  1.556  1.58  1.31
 220 20140901 201517.121 65.12634 -16.34690  4.487  1.15  1.05
 221 20140901 201540.775 64.79709 -16.92181 10.673  1.38  0.90
 222 20140901 201707.133 65.12294 -16.36033  4.285  1.01  0.77
 223 20140901 201802.242 65.11619 -16.37853  3.211  1.24  0.99
 224 20140901 202031.630 64.80498 -16.91631  8.731  0.90  0.43
 225 20140901 202959.183 64.77702 -16.91894  6.938  1.05  0.84
 226 20140901 203829.141 65.13651 -16.32065  4.632  1.25  1.33
 227 20140901 203832.885 64.80737 -16.91952 11.979  1.67  0.97
 228 20140901 204156.062 64.82095 -16.91133  8.929  1.13  0.88
 229 20140901 204517.726 64.79872 -16.89190  5.021  0.68  0.25
 230 20140901 204536.231 64.80815 -16.90473  8.885  1.09  0.98
 231 20140901 204646.906 65.12670 -16.34585  9.130  1.54  1.44
 232 20140901 205052.249 64.82822 -16.88068  7.965  1.12  0.87
 233 20140901 205228.605 64.79797 -16.91823 11.116  1.08  0.98
 234 20140901 205511.868 65.17004 -16.44119  7.253  1.02  0.62
 235 20140901 205600.042 65.09294 -16.42114  2.736  1.84  1.64
 236 20140901 210117.208 64.83228 -16.88065  5.150  0.62  0.76
 237 20140901 211010.969 65.05479 -16.49200  6.104  1.45  1.36
 238 20140901 211128.389 64.78927 -16.89384  9.394  0.81  0.96
 239 20140901 211150.549 65.09973 -16.41377  2.137  0.83  0.68
 240 20140901 211241.306 64.84585 -16.89067  7.139  1.05  0.96
 241 20140901 211511.724 65.04162 -16.57280  4.896  0.96  0.82
 242 20140901 211656.848 65.10889 -16.39566  4.212  1.44  1.14
 243 20140901 212125.960 64.86464 -16.85772  9.667  2.13  1.98
 244 20140901 212307.140 64.79517 -16.90041  8.300  1.07  1.12
 245 20140901 212430.844 64.67200 -17.44624  6.853  2.02  1.79
 246 20140901 212656.645 63.78794 -22.98415  9.255  1.77  1.51
 247 20140901 212812.184 65.11086 -16.40025  1.891  0.93  0.60
 248 20140901 213609.798 64.83434 -16.88759  7.518  1.28  1.25
 249 20140901 213649.509 65.10362 -16.38338 12.015  0.91  0.82
 250 20140901 213816.012 64.65173 -17.31033 11.029  0.90  0.45
 251 20140901 214106.672 64.85042 -16.88795 10.280  1.18  0.97
 252 20140901 215449.769 64.79789 -16.91950 11.139  1.16  0.93
 253 20140901 215659.013 65.11812 -16.36654  4.579  2.32  1.73
 254 20140901 215850.920 65.13822 -16.31855  2.656  2.35  2.06
 255 20140901 215946.595 65.12534 -16.35790  4.741  0.97  0.79
 256 20140901 220543.539 64.84399 -16.85858 10.360  0.68  0.66
 257 20140901 221630.045 65.11936 -16.35933  4.794  1.18  1.21
 258 20140901 222548.623 65.13490 -16.32022  4.432  1.23  1.53
 259 20140901 222652.484 65.11382 -16.37356  8.440  1.93  1.54
 260 20140901 223014.142 65.12380 -16.36431  3.390  1.15  1.02
 261 20140901 223143.154 64.80314 -16.91354  8.872  1.31  1.08
 262 20140901 223618.643 65.13542 -16.33114  2.102  2.08  1.59
 263 20140901 224043.277 65.13746 -16.32246  2.762  2.16  2.22
 264 20140901 224520.596 65.13600 -16.32261  2.005  2.14  1.94
 265 20140901 224953.754 65.13212 -16.33156  4.613  2.64  2.21
 266 20140901 225108.244 65.13380 -16.32330  1.364  1.36  1.44
 267 20140901 225842.788 64.79516 -16.90361  8.230  1.06  0.87
 268 20140901 230014.303 64.82417 -16.90656  8.362  1.21  1.13
 269 20140901 230137.682 65.12677 -16.24207  0.135  0.79  0.69
 270 20140901 230320.960 64.79153 -16.90294  7.265  1.00  0.70
 271 20140901 230807.815 64.79393 -16.89787 10.372  0.97  0.50
 272 20140901 230822.759 64.84426 -16.88878  7.767  1.10  1.03
 273 20140901 231005.113 64.85725 -16.86092  6.711  1.30  1.05
 274 20140901 231129.171 65.06365 -16.47384  4.094  1.05  0.59
 275 20140901 231309.845 64.80603 -16.90629  6.088  1.05  0.76
 276 20140901 231336.937 64.86661 -16.86555  8.481  1.05  1.02
 277 20140901 232244.900 64.79078 -16.90572  7.597  1.02  0.99
 278 20140901 232506.484 64.84857 -16.85524  8.444  1.67  1.43
 279 20140901 233003.040 64.86763 -16.85209  4.189  2.07  1.63
 280 20140901 233346.902 64.82558 -16.87832  5.199  0.87  1.02
 281 20140901 233655.779 64.86624 -16.86132  6.215  1.13  1.08
 282 20140901 234228.362 64.86938 -16.85819 11.057  0.95  0.86
 283 20140901 234512.691 64.86198 -16.84585  9.530  1.00  0.89
 284 20140901 234757.574 64.79983 -16.91980  9.154  0.82  0.73
 285 20140901 234814.332 64.83946 -16.86727  9.508  1.15  0.78
 286 20140901 234923.670 64.86536 -16.84980  6.596  1.73  1.64
 287 20140901 235110.920 64.82223 -16.91099  7.792  1.28  1.03
 288 20140901 235253.093 64.81323 -16.88439  9.495  1.41  1.07
 289 20140901 235346.833 64.87197 -16.84608 12.858  1.34  1.10
 290 20140901 235418.139 64.81030 -16.85085  7.983  1.29  0.67
 291 20140901 235528.234 64.86890 -16.85059  4.202  2.26  2.00
 292 20140901 235659.126 64.84407 -16.85659 11.673  1.09  0.97
 293 20140901 235727.321 64.82751 -16.89375 11.006  1.09  0.95
 294 20140902 000530.949 64.86790 -16.85120  6.623  1.57  1.63
 295 20140902 000830.586 64.83225 -16.87232 10.864  0.94  0.84
 296 20140902 000941.514 64.87743 -16.84906 10.380  1.85  1.69
 297 20140902 000941.579 64.87522 -16.84523  9.309  2.01  1.71
 298 20140902 002247.136 64.84121 -16.86915  7.762  1.47  1.01
 299 20140902 002309.840 64.83161 -16.88196 10.262  1.85  1.39
 300 20140902 003727.276 64.86977 -16.84990 11.220  1.49  1.29
 301 20140902 003907.238 64.87775 -16.84528 11.348  1.24  1.40
 302 20140902 004428.975 64.87015 -16.85012  9.574  1.16  1.25
 303 20140902 010411.494 64.87766 -16.82826 11.084  1.44  1.29
 304 20140902 010629.982 64.86568 -16.85579 10.839  3.13  2.81
 305 20140902 011324.423 64.79789 -16.91878  9.491  1.55  1.39
 306 20140902 011420.822 64.79543 -16.92375 11.071  1.73  1.81
 307 20140902 011850.022 64.86382 -16.84895 11.465  2.45  2.13
 308 20140902 012653.165 64.86096 -16.84886 12.455  1.42  1.29
 309 20140902 013516.226 64.87598 -16.84343 10.285  1.92  1.85
 310 20140902 013936.840 64.87070 -16.85102 12.292  1.97  1.71
 311 20140902 014703.637 64.89648 -16.83740  9.048  1.60  1.44
 312 20140902 014720.883 64.87772 -16.84352  4.996  1.35  1.17
 313 20140902 020231.229 64.87081 -16.83894 12.453  1.34  1.39
 314 20140902 021407.104 64.87810 -16.84537 11.034  1.33  1.32
 315 20140902 022255.703 64.86433 -16.85628  9.642  2.22  2.13
 316 20140902 023609.281 64.85322 -16.86933 11.522  2.71  2.46
 317 20140902 023905.324 64.85354 -16.87629  9.066  1.24  1.30
 318 20140902 024234.503 64.87584 -16.83801  7.714  1.12  1.01
 319 20140902 024348.233 64.80646 -16.91159  9.092  1.57  1.39
 320 20140902 030702.651 64.82687 -16.88329  8.680  1.31  1.25
 321 20140902 031330.492 64.86797 -16.85280 11.150  1.57  1.37
 322 20140902 031831.432 65.09729 -16.43051  4.559  1.38  1.51
 323 20140902 031913.524 64.85699 -16.86283  8.265  1.57  1.21
 324 20140902 033040.513 64.67068 -17.46454  7.859  2.24  2.16
 325 20140902 033229.463 64.81805 -16.92734 11.254  1.38  1.19
 326 20140902 033716.427 65.13806 -16.32060  5.367  1.75  1.73
 327 20140902 034956.912 65.13615 -16.32121  7.937  2.43  2.12
 328 20140902 043200.899 64.86767 -16.85596 12.218  2.02  1.77
 329 20140902 043439.243 64.87492 -16.83575 10.572  1.41  1.22
 330 20140902 043519.301 64.79680 -16.89277  9.612  1.31  0.99
 331 20140902 044100.808 64.68140 -17.52787  2.775  1.90  1.51
 332 20140902 044651.616 64.86171 -16.84660 11.155  1.07  1.05
 333 20140902 045020.065 65.14159 -16.31320  2.044  1.95  1.79
 334 20140902 045651.099 64.83498 -16.89240  9.494  2.26  1.75
 335 20140902 045746.295 64.81113 -16.90605  8.583  1.25  0.83
 336 20140902 050404.361 64.79883 -16.92212  8.585  2.17  2.16
 337 20140902 051847.614 64.79746 -16.91070  8.662  1.45  1.35
 338 20140902 052429.515 64.85807 -16.85069 10.443  0.91  0.76
 339 20140902 052527.538 64.87018 -16.84992 11.150  1.03  1.10
 340 20140902 054554.292 64.81400 -16.91908  7.736  1.28  1.15
 341 20140902 054758.898 64.80116 -16.92453  7.834  1.76  1.56
 342 20140902 060107.719 64.86621 -16.85143 11.850  1.47  1.47
 343 20140902 061833.557 64.82025 -16.91291  8.656  1.32  1.14
 344 20140902 061951.533 64.79320 -16.91663  8.858  1.47  1.29
 345 20140902 064530.615 64.67329 -17.37752  7.397  1.97  1.77
 346 20140902 070905.626 64.64481 -17.53943  8.230  2.05  1.66
 347 20140902 080614.321 63.99165 -19.98027  8.087  1.17  1.08
 348 20140902 083112.558 64.86211 -16.85652 11.167  1.32  1.21
 349 20140902 085359.224 64.81785 -16.90897  9.192  1.67  1.44
 350 20140902 085906.947 64.86302 -16.85157 10.140  2.17  1.98
 351 20140902 090206.642 65.12603 -16.35316  4.051  2.20  2.34
 352 20140902 090934.276 65.13033 -16.35308  5.757  1.72  1.80
 353 20140902 092830.980 64.86182 -16.84596 11.355  1.57  1.47
 354 20140902 093823.261 65.03320 -16.62406  2.389  2.02  1.85
 355 20140902 094230.105 63.90982 -21.18356  6.404  1.64  1.46
 356 20140902 101332.246 64.86540 -16.85581 10.954  2.75  2.35
 357 20140902 112305.227 65.19620 -16.25782  1.658  2.23  2.18
 358 20140902 112650.230 64.67859 -17.48390  6.072  4.66  3.42
 359 20140902 115853.916 64.82679 -16.87969  5.340  2.57  1.48
 360 20140902 123359.055 64.86384 -16.85428  7.117  1.57  1.52
 361 20140902 124207.806 64.84135 -16.88445  7.859  1.06  0.80
 362 20140902 131630.692 64.79283 -16.91987  9.519  1.19  0.85
 363 20140902 134523.903 64.85629 -16.86240  9.321  1.03  0.94
 364 20140902 135501.862 64.62094 -17.37032  6.055  4.34  3.18
 365 20140902 140317.811 64.79925 -16.91232  8.910  1.29  1.08
 366 20140902 142847.050 64.79578 -16.92576 11.318  1.10  0.89
 367 20140902 143641.760 64.79045 -16.91647  9.316  0.99  0.94
 368 20140902 145733.294 64.80394 -16.92222  9.543  1.92  1.56
 369 20140902 152919.984 65.08459 -16.44159  1.674  2.22  2.12
 370 20140902 171913.834 65.12046 -16.35568  3.411  1.95  1.67
 371 20140902 172328.333 64.79826 -16.91042  9.354  1.34  1.00
 372 20140902 174037.088 64.66557 -17.61346  5.070  1.99  1.61
 373 20140902 174340.614 65.11642 -16.37019  7.217  1.94  1.77
 374 20140902 182315.065 64.79835 -16.91538  8.379  0.94  0.71
 375 20140902 182332.612 64.66330 -17.40873  3.785  2.62  2.30
 376 20140902 183533.900 64.79517 -16.92110 11.147  1.05  0.89
 377 20140902 183635.963 64.78898 -16.90135  2.630  0.89  0.73
 378 20140902 183841.064 64.84528 -16.86824  9.509  0.96  0.75
 379 20140902 184450.342 65.12618 -16.35814  6.731  1.13  0.89
 380 20140902 184800.236 64.80921 -16.90096  8.162  0.67  1.12
 381 20140902 190410.861 64.76892 -17.84704  1.254  1.82  1.72
 382 20140902 191744.606 65.03443 -16.59097  1.646  1.31  1.37
 383 20140902 191927.468 64.79314 -16.90900  8.701  1.31  0.92
 384 20140902 192006.568 65.09134 -16.44031  4.580  1.51  1.46
 385 20140902 192012.127 64.81719 -16.91322  8.252  1.60  1.09
 386 20140902 192115.771 64.79499 -16.91812  6.593  0.92  0.59
 387 20140902 192537.850 65.12199 -16.35772  6.746  0.93  0.84
 388 20140902 192621.361 64.80949 -16.91126  0.052  2.00  1.36
 389 20140902 193034.221 65.06970 -16.48341  9.577  1.31  1.01
 390 20140902 193341.158 64.80468 -16.90110  6.806  0.73  0.55
 391 20140902 193646.506 64.76304 -16.94891 11.451  0.94  0.72
 392 20140902 193729.676 64.70074 -16.99193  9.849  0.93  0.99
 393 20140902 193847.830 64.79303 -16.91649  9.370  1.43  0.97
 394 20140902 193918.008 64.79068 -16.89949  6.684  1.08  0.97
 395 20140902 194613.578 64.82262 -16.88760  7.155  1.04  0.82
 396 20140902 194632.491 64.80455 -16.90907  8.562  1.22  0.80
 397 20140902 194742.660 64.79465 -16.89277  8.045  0.97  0.73
 398 20140902 195508.952 64.71786 -16.74028 11.183  1.14  0.97
